scope,outer_fold,inner_fold,channel_index,channel_name,sample_count,mean_uv,std_uv,scale_uv,scaler_path
inner_training,1,2,4,FP1-F3,534680064,0.0014264449616214357,72.0510212625567,72.0510212625567,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,5,F3-C3,534680064,0.000734140667098062,57.15405535092378,57.15405535092378,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,6,C3-P3,534680064,0.0002678906410148746,46.27640194178567,46.27640194178567,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,7,P3-O1,534680064,-0.0019688697883763896,52.57533447303895,52.57533447303895,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,8,FZ-CZ,534680064,0.0010538384353040698,51.96147484533296,51.96147484533296,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,9,CZ-PZ,534680064,1.799465514052819e-05,45.883329486599415,45.883329486599415,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,10,FP2-F4,534680064,0.0002204484380377129,72.56838903748944,72.56838903748944,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,11,F4-C4,534680064,-0.0008259140805692288,46.51998496104901,46.51998496104901,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,12,C4-P4,534680064,0.0013052986089675412,50.320827625986865,50.320827625986865,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,13,P4-O2,534680064,-0.000981689549524353,56.19598723129502,56.19598723129502,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,14,FP2-F8,534680064,0.0002498049435502197,69.47370129525352,69.47370129525352,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,15,F8-T8,534680064,-0.0006664859006978499,52.95036000714266,52.95036000714266,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,2,16,P8-O2,534680064,-0.00012979219533545028,46.654482283062315,46.654482283062315,artifacts\scalers\outer_01\inner_02_scaler.npz
inner_training,1,3,0,FP1-F7,501059840,0.0026486746171990646,70.78688773462814,70.78688773462814,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,1,F7-T7,501059840,-0.0003899879910902383,57.68880136007587,57.68880136007587,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,2,T7-P7,501059840,-0.0015949515645388025,52.025391258668186,52.025391258668186,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,3,P7-O1,501059840,0.0006979748577226926,49.80024920916589,49.80024920916589,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,4,FP1-F3,501059840,0.001473460440621173,73.74582653459593,73.74582653459593,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,5,F3-C3,501059840,0.0010204305731099006,55.024584375763,55.024584375763,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,6,C3-P3,501059840,-0.0006096113253206824,47.61402726314377,47.61402726314377,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,7,P3-O1,501059840,-0.0005371246083751048,52.51694615866782,52.51694615866782,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,8,FZ-CZ,501059840,0.001276707310282873,53.898710954043175,53.898710954043175,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,9,CZ-PZ,501059840,-0.00014117992232487312,49.323234752232175,49.323234752232175,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,10,FP2-F4,501059840,0.0007632639870970493,73.32544834486893,73.32544834486893,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,11,F4-C4,501059840,3.050432861778649e-05,51.668345778537386,51.668345778537386,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,12,C4-P4,501059840,0.000334850368942208,56.861107359706914,56.861107359706914,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,13,P4-O2,501059840,-0.001430836912056099,59.164849064191216,59.164849064191216,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,14,FP2-F8,501059840,-4.008854385243008e-05,71.65382933255549,71.65382933255549,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,15,F8-T8,501059840,-0.00023897530404049902,54.55384799633934,54.55384799633934,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,1,3,16,P8-O2,501059840,-0.0004739318396906323,48.6634718320488,48.6634718320488,artifacts\scalers\outer_01\inner_03_scaler.npz
inner_training,2,0,0,FP1-F7,458606080,0.0023044673777142277,64.66833740625114,64.66833740625114,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,1,F7-T7,458606080,0.000280508186101081,58.4296847194799,58.4296847194799,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,2,T7-P7,458606080,-0.0019061172245100901,51.91967656021713,51.91967656021713,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,3,P7-O1,458606080,-0.0006585421113624361,47.03419899137136,47.03419899137136,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,4,FP1-F3,458606080,0.00123001001564455,72.84658690703188,72.84658690703188,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,5,F3-C3,458606080,0.001865488053549352,56.768660069152084,56.768660069152084,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,6,C3-P3,458606080,-0.0008014814633130641,50.88525101477101,50.88525101477101,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,7,P3-O1,458606080,-0.0022908802313114833,52.03771852040656,52.03771852040656,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,8,FZ-CZ,458606080,0.0023257641593613324,56.416680444125745,56.416680444125745,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,9,CZ-PZ,458606080,-0.0005120512474287575,52.704196883131736,52.704196883131736,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,10,FP2-F4,458606080,0.0020868813997734484,71.7055970204037,71.7055970204037,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,11,F4-C4,458606080,0.0004617212666314208,52.85928998497306,52.85928998497306,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,12,C4-P4,458606080,0.0004364791514697555,53.39217978342914,53.39217978342914,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,13,P4-O2,458606080,-0.0025880140936517674,51.60218104744833,51.60218104744833,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,14,FP2-F8,458606080,0.0005281693970284768,69.89020379083038,69.89020379083038,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,15,F8-T8,458606080,0.000853520693870272,52.374641285833846,52.374641285833846,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,0,16,P8-O2,458606080,-0.0007476282450563565,48.30950538910973,48.30950538910973,artifacts\scalers\outer_02\inner_00_scaler.npz
inner_training,2,1,0,FP1-F7,510113280,0.0005553363757042403,74.25572517649208,74.25572517649208,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,1,F7-T7,510113280,0.0008663573837910429,62.62042355598121,62.62042355598121,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,2,T7-P7,510113280,-0.0013844232192681744,55.946051455281754,55.946051455281754,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,3,P7-O1,510113280,6.509468077101521e-06,50.48820922361858,50.48820922361858,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,4,FP1-F3,510113280,-0.00013809502619239062,77.21844210319394,77.21844210319394,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,5,F3-C3,510113280,0.00029631614830243704,52.77480947018478,52.77480947018478,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,6,C3-P3,510113280,4.859855647040378e-05,43.329912801601,43.329912801601,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,7,P3-O1,510113280,-0.00016998335007225955,51.680383603099514,51.680383603099514,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,8,FZ-CZ,510113280,0.00021688557680131582,55.40673686164556,55.40673686164556,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,9,CZ-PZ,510113280,0.00013962260159515694,51.1117593254449,51.1117593254449,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,10,FP2-F4,510113280,-0.0003968286568262137,77.17773244739962,77.17773244739962,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,11,F4-C4,510113280,0.0013413723104308323,54.16388752194548,54.16388752194548,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,12,C4-P4,510113280,-0.0014871758628691026,61.598795124262345,61.598795124262345,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,13,P4-O2,510113280,-0.0007631702968636759,60.15882184830985,60.15882184830985,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,14,FP2-F8,510113280,-0.0009467744739148687,74.64968680807289,74.64968680807289,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,15,F8-T8,510113280,0.0004716439584804059,56.42878777013676,56.42878777013676,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,1,16,P8-O2,510113280,-0.0004359201985014888,48.495966229880814,48.495966229880814,artifacts\scalers\outer_02\inner_01_scaler.npz
inner_training,2,2,0,FP1-F7,501059840,0.0026486746171990646,70.78688773462814,70.78688773462814,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,1,F7-T7,501059840,-0.0003899879910902383,57.68880136007587,57.68880136007587,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,2,T7-P7,501059840,-0.0015949515645388025,52.025391258668186,52.025391258668186,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,3,P7-O1,501059840,0.0006979748577226926,49.80024920916589,49.80024920916589,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,4,FP1-F3,501059840,0.001473460440621173,73.74582653459593,73.74582653459593,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,5,F3-C3,501059840,0.0010204305731099006,55.024584375763,55.024584375763,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,6,C3-P3,501059840,-0.0006096113253206824,47.61402726314377,47.61402726314377,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,7,P3-O1,501059840,-0.0005371246083751048,52.51694615866782,52.51694615866782,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,8,FZ-CZ,501059840,0.001276707310282873,53.898710954043175,53.898710954043175,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,9,CZ-PZ,501059840,-0.00014117992232487312,49.323234752232175,49.323234752232175,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,10,FP2-F4,501059840,0.0007632639870970493,73.32544834486893,73.32544834486893,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,11,F4-C4,501059840,3.050432861778649e-05,51.668345778537386,51.668345778537386,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,12,C4-P4,501059840,0.000334850368942208,56.861107359706914,56.861107359706914,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,13,P4-O2,501059840,-0.001430836912056099,59.164849064191216,59.164849064191216,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,14,FP2-F8,501059840,-4.008854385243008e-05,71.65382933255549,71.65382933255549,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,15,F8-T8,501059840,-0.00023897530404049902,54.55384799633934,54.55384799633934,artifacts\scalers\outer_02\inner_02_scaler.npz
inner_training,2,2,16,P8-O2,501059840,-0.0004739318396906323,48.6634718320488,48.6634718320488,artifacts\scalers\outer_02\inner_02_scaler.npz
